Entity,Code,Date,Total confirmed cases of COVID-19 (cases)
Cambodia,KHM,"Feb 8, 2020",1
Cambodia,KHM,"Feb 9, 2020",1
Cambodia,KHM,"Feb 10, 2020",1
Cambodia,KHM,"Feb 11, 2020",1
Cambodia,KHM,"Feb 12, 2020",1
Cambodia,KHM,"Feb 13, 2020",1
Cambodia,KHM,"Feb 14, 2020",1
Cambodia,KHM,"Feb 15, 2020",1
Cambodia,KHM,"Feb 16, 2020",1
Cambodia,KHM,"Feb 17, 2020",1
Cambodia,KHM,"Feb 18, 2020",1
Cambodia,KHM,"Feb 19, 2020",1
Cambodia,KHM,"Feb 20, 2020",1
Cambodia,KHM,"Feb 21, 2020",1
Cambodia,KHM,"Feb 22, 2020",1
Cambodia,KHM,"Feb 23, 2020",1
Cambodia,KHM,"Feb 24, 2020",1
Cambodia,KHM,"Feb 25, 2020",1
Cambodia,KHM,"Feb 26, 2020",1
Cambodia,KHM,"Feb 27, 2020",1
Cambodia,KHM,"Feb 28, 2020",1
Cambodia,KHM,"Feb 29, 2020",1
Cambodia,KHM,"Mar 1, 2020",1
Cambodia,KHM,"Mar 2, 2020",1
Cambodia,KHM,"Mar 8, 2020",2
Cambodia,KHM,"Mar 12, 2020",3
Cambodia,KHM,"Mar 13, 2020",5
Cambodia,KHM,"Mar 15, 2020",7
Cambodia,KHM,"Mar 16, 2020",12
Cambodia,KHM,"Mar 17, 2020",24
Cambodia,KHM,"Mar 18, 2020",24
Cambodia,KHM,"Mar 19, 2020",24
Cambodia,KHM,"Mar 20, 2020",24
Cambodia,KHM,"Mar 21, 2020",47
Cambodia,KHM,"Mar 22, 2020",51
Cambodia,KHM,"Mar 23, 2020",86
Cambodia,KHM,"Mar 24, 2020",87
Cambodia,KHM,"Mar 25, 2020",91
Cambodia,KHM,"Mar 26, 2020",96
Cambodia,KHM,"Mar 27, 2020",98
Cambodia,KHM,"Mar 28, 2020",102
Cambodia,KHM,"Mar 29, 2020",103
Cambodia,KHM,"Mar 30, 2020",107
Cambodia,KHM,"Mar 31, 2020",109
Cambodia,KHM,"Apr 1, 2020",109
Cambodia,KHM,"Apr 2, 2020",110
Cambodia,KHM,"Apr 3, 2020",114
Cambodia,KHM,"Apr 4, 2020",114
Cambodia,KHM,"Apr 5, 2020",114
Cambodia,KHM,"Apr 6, 2020",114
Cambodia,KHM,"Apr 7, 2020",115
Cambodia,KHM,"Apr 8, 2020",117
Cambodia,KHM,"Apr 9, 2020",118
Cambodia,KHM,"Apr 10, 2020",119
Cambodia,KHM,"Apr 11, 2020",120
Cambodia,KHM,"Apr 12, 2020",122
Cambodia,KHM,"Apr 13, 2020",122
Cambodia,KHM,"Apr 14, 2020",122
Cambodia,KHM,"Apr 15, 2020",122
Cambodia,KHM,"Apr 16, 2020",122
Cambodia,KHM,"Apr 17, 2020",122
Cambodia,KHM,"Apr 18, 2020",122
Cambodia,KHM,"Apr 19, 2020",122
Cambodia,KHM,"Apr 20, 2020",122
Cambodia,KHM,"Apr 21, 2020",122
Cambodia,KHM,"Apr 22, 2020",122
Cambodia,KHM,"Apr 23, 2020",122
Cambodia,KHM,"Apr 24, 2020",122
Cambodia,KHM,"Apr 25, 2020",122
Cambodia,KHM,"Apr 26, 2020",122
Cameroon,CMR,"Mar 7, 2020",1
Cameroon,CMR,"Mar 9, 2020",2
Cameroon,CMR,"Mar 15, 2020",3
Cameroon,CMR,"Mar 16, 2020",4
Cameroon,CMR,"Mar 17, 2020",4
Cameroon,CMR,"Mar 18, 2020",10
Cameroon,CMR,"Mar 19, 2020",10
Cameroon,CMR,"Mar 20, 2020",14
Cameroon,CMR,"Mar 21, 2020",27
Cameroon,CMR,"Mar 22, 2020",27
Cameroon,CMR,"Mar 23, 2020",27
Cameroon,CMR,"Mar 24, 2020",56
Cameroon,CMR,"Mar 25, 2020",72
Cameroon,CMR,"Mar 26, 2020",72
Cameroon,CMR,"Mar 27, 2020",88
Cameroon,CMR,"Mar 28, 2020",88
Cameroon,CMR,"Mar 29, 2020",99
Cameroon,CMR,"Mar 30, 2020",99
Cameroon,CMR,"Mar 31, 2020",142
Cameroon,CMR,"Apr 1, 2020",193
Cameroon,CMR,"Apr 2, 2020",233
Cameroon,CMR,"Apr 3, 2020",271
Cameroon,CMR,"Apr 4, 2020",509
Cameroon,CMR,"Apr 5, 2020",555
Cameroon,CMR,"Apr 6, 2020",650
Cameroon,CMR,"Apr 7, 2020",658
Cameroon,CMR,"Apr 8, 2020",685
Cameroon,CMR,"Apr 9, 2020",730
Cameroon,CMR,"Apr 10, 2020",730
Cameroon,CMR,"Apr 11, 2020",803
Cameroon,CMR,"Apr 12, 2020",820
Cameroon,CMR,"Apr 13, 2020",820
Cameroon,CMR,"Apr 14, 2020",820
Cameroon,CMR,"Apr 15, 2020",855
Cameroon,CMR,"Apr 16, 2020",855
Cameroon,CMR,"Apr 17, 2020",855
Cameroon,CMR,"Apr 18, 2020",1016
Cameroon,CMR,"Apr 19, 2020",1016
Cameroon,CMR,"Apr 20, 2020",1016
Cameroon,CMR,"Apr 21, 2020",1017
Cameroon,CMR,"Apr 22, 2020",1163
Cameroon,CMR,"Apr 23, 2020",1163
Cameroon,CMR,"Apr 24, 2020",1401
Cameroon,CMR,"Apr 25, 2020",1403
Cameroon,CMR,"Apr 26, 2020",1518
Canada,CAN,"Dec 31, 2019",0
Canada,CAN,"Jan 1, 2020",0
Canada,CAN,"Jan 2, 2020",0
Canada,CAN,"Jan 3, 2020",0
Canada,CAN,"Jan 4, 2020",0
Canada,CAN,"Jan 5, 2020",0
Canada,CAN,"Jan 6, 2020",0
Canada,CAN,"Jan 7, 2020",0
Canada,CAN,"Jan 8, 2020",0
Canada,CAN,"Jan 9, 2020",0
Canada,CAN,"Jan 10, 2020",0
Canada,CAN,"Jan 11, 2020",0
Canada,CAN,"Jan 12, 2020",0
Canada,CAN,"Jan 13, 2020",0
Canada,CAN,"Jan 14, 2020",0
Canada,CAN,"Jan 15, 2020",0
Canada,CAN,"Jan 16, 2020",0
Canada,CAN,"Jan 17, 2020",0
Canada,CAN,"Jan 18, 2020",0
Canada,CAN,"Jan 19, 2020",0
Canada,CAN,"Jan 20, 2020",0
Canada,CAN,"Jan 21, 2020",0
Canada,CAN,"Jan 22, 2020",0
Canada,CAN,"Jan 23, 2020",0
Canada,CAN,"Jan 24, 2020",0
Canada,CAN,"Jan 25, 2020",0
Canada,CAN,"Jan 26, 2020",1
Canada,CAN,"Jan 27, 2020",1
Canada,CAN,"Jan 28, 2020",2
Canada,CAN,"Jan 29, 2020",3
Canada,CAN,"Jan 30, 2020",3
Canada,CAN,"Jan 31, 2020",3
Canada,CAN,"Feb 1, 2020",4
Canada,CAN,"Feb 2, 2020",4
Canada,CAN,"Feb 3, 2020",4
Canada,CAN,"Feb 4, 2020",4
Canada,CAN,"Feb 5, 2020",5
Canada,CAN,"Feb 6, 2020",5
Canada,CAN,"Feb 7, 2020",7
Canada,CAN,"Feb 8, 2020",7
Canada,CAN,"Feb 9, 2020",7
Canada,CAN,"Feb 10, 2020",7
Canada,CAN,"Feb 11, 2020",7
Canada,CAN,"Feb 12, 2020",7
Canada,CAN,"Feb 13, 2020",7
Canada,CAN,"Feb 14, 2020",7
Canada,CAN,"Feb 15, 2020",8
Canada,CAN,"Feb 16, 2020",8
Canada,CAN,"Feb 17, 2020",8
Canada,CAN,"Feb 18, 2020",8
Canada,CAN,"Feb 19, 2020",8
Canada,CAN,"Feb 20, 2020",8
Canada,CAN,"Feb 21, 2020",9
Canada,CAN,"Feb 22, 2020",9
Canada,CAN,"Feb 23, 2020",9
Canada,CAN,"Feb 24, 2020",9
Canada,CAN,"Feb 25, 2020",11
Canada,CAN,"Feb 26, 2020",11
Canada,CAN,"Feb 27, 2020",12
Canada,CAN,"Feb 28, 2020",14
Canada,CAN,"Feb 29, 2020",16
Canada,CAN,"Mar 1, 2020",20
Canada,CAN,"Mar 2, 2020",24
Canada,CAN,"Mar 3, 2020",27
Canada,CAN,"Mar 4, 2020",30
Canada,CAN,"Mar 5, 2020",33
Canada,CAN,"Mar 6, 2020",45
Canada,CAN,"Mar 7, 2020",51
Canada,CAN,"Mar 8, 2020",57
Canada,CAN,"Mar 9, 2020",62
Canada,CAN,"Mar 10, 2020",77
Canada,CAN,"Mar 11, 2020",93
Canada,CAN,"Mar 12, 2020",103
Canada,CAN,"Mar 13, 2020",138
Canada,CAN,"Mar 14, 2020",176
Canada,CAN,"Mar 15, 2020",244
Canada,CAN,"Mar 16, 2020",304
Canada,CAN,"Mar 17, 2020",424
Canada,CAN,"Mar 18, 2020",569
Canada,CAN,"Mar 19, 2020",690
Canada,CAN,"Mar 20, 2020",846
Canada,CAN,"Mar 21, 2020",971
Canada,CAN,"Mar 22, 2020",1302
Canada,CAN,"Mar 23, 2020",1430
Canada,CAN,"Mar 24, 2020",1646
Canada,CAN,"Mar 25, 2020",1959
Canada,CAN,"Mar 26, 2020",3385
Canada,CAN,"Mar 27, 2020",4018
Canada,CAN,"Mar 28, 2020",4675
Canada,CAN,"Mar 29, 2020",5386
Canada,CAN,"Mar 30, 2020",6255
Canada,CAN,"Mar 31, 2020",7424
Canada,CAN,"Apr 1, 2020",8536
Canada,CAN,"Apr 2, 2020",9595
Canada,CAN,"Apr 3, 2020",11268
Canada,CAN,"Apr 4, 2020",12519
Canada,CAN,"Apr 5, 2020",13882
Canada,CAN,"Apr 6, 2020",15496
Canada,CAN,"Apr 7, 2020",16653
Canada,CAN,"Apr 8, 2020",17883
Canada,CAN,"Apr 9, 2020",19274
Canada,CAN,"Apr 10, 2020",20748
Canada,CAN,"Apr 11, 2020",22133
Canada,CAN,"Apr 12, 2020",23301
Canada,CAN,"Apr 13, 2020",24365
Canada,CAN,"Apr 14, 2020",25663
Canada,CAN,"Apr 15, 2020",27046
Canada,CAN,"Apr 16, 2020",28364
Canada,CAN,"Apr 17, 2020",30081
Canada,CAN,"Apr 18, 2020",31872
Canada,CAN,"Apr 19, 2020",33341
Canada,CAN,"Apr 20, 2020",34777
Canada,CAN,"Apr 21, 2020",36823
Canada,CAN,"Apr 22, 2020",38413
Canada,CAN,"Apr 23, 2020",40179
Canada,CAN,"Apr 24, 2020",42099
Canada,CAN,"Apr 25, 2020",43877
Canada,CAN,"Apr 26, 2020",45341
Cape Verde,CPV,"Mar 21, 2020",2
Cape Verde,CPV,"Mar 22, 2020",3
Cape Verde,CPV,"Mar 23, 2020",3
Cape Verde,CPV,"Mar 24, 2020",3
Cape Verde,CPV,"Mar 25, 2020",3
Cape Verde,CPV,"Mar 26, 2020",4
Cape Verde,CPV,"Mar 27, 2020",5
Cape Verde,CPV,"Mar 28, 2020",5
Cape Verde,CPV,"Mar 29, 2020",5
Cape Verde,CPV,"Mar 30, 2020",5
Cape Verde,CPV,"Mar 31, 2020",5
Cape Verde,CPV,"Apr 1, 2020",6
Cape Verde,CPV,"Apr 2, 2020",6
Cape Verde,CPV,"Apr 3, 2020",6
Cape Verde,CPV,"Apr 4, 2020",6
Cape Verde,CPV,"Apr 5, 2020",7
Cape Verde,CPV,"Apr 6, 2020",7
Cape Verde,CPV,"Apr 7, 2020",7
Cape Verde,CPV,"Apr 8, 2020",7
Cape Verde,CPV,"Apr 9, 2020",7
Cape Verde,CPV,"Apr 10, 2020",7
Cape Verde,CPV,"Apr 11, 2020",7
Cape Verde,CPV,"Apr 12, 2020",8
Cape Verde,CPV,"Apr 13, 2020",10
Cape Verde,CPV,"Apr 14, 2020",10
Cape Verde,CPV,"Apr 15, 2020",11
Cape Verde,CPV,"Apr 16, 2020",55
Cape Verde,CPV,"Apr 17, 2020",55
Cape Verde,CPV,"Apr 18, 2020",56
Cape Verde,CPV,"Apr 19, 2020",58
Cape Verde,CPV,"Apr 20, 2020",61
Cape Verde,CPV,"Apr 21, 2020",67
Cape Verde,CPV,"Apr 22, 2020",67
Cape Verde,CPV,"Apr 23, 2020",73
Cape Verde,CPV,"Apr 24, 2020",82
Cape Verde,CPV,"Apr 25, 2020",88
Cape Verde,CPV,"Apr 26, 2020",90
Cayman Islands,CYM,"Mar 20, 2020",1
Cayman Islands,CYM,"Mar 21, 2020",3
Cayman Islands,CYM,"Mar 22, 2020",3
Cayman Islands,CYM,"Mar 23, 2020",3
Cayman Islands,CYM,"Mar 24, 2020",3
Cayman Islands,CYM,"Mar 25, 2020",3
Cayman Islands,CYM,"Mar 26, 2020",3
Cayman Islands,CYM,"Mar 27, 2020",6
Cayman Islands,CYM,"Mar 28, 2020",8
Cayman Islands,CYM,"Mar 29, 2020",8
Cayman Islands,CYM,"Mar 30, 2020",8
Cayman Islands,CYM,"Mar 31, 2020",12
Cayman Islands,CYM,"Apr 1, 2020",14
Cayman Islands,CYM,"Apr 2, 2020",22
Cayman Islands,CYM,"Apr 3, 2020",28
Cayman Islands,CYM,"Apr 4, 2020",29
Cayman Islands,CYM,"Apr 5, 2020",35
Cayman Islands,CYM,"Apr 6, 2020",39
Cayman Islands,CYM,"Apr 7, 2020",39
Cayman Islands,CYM,"Apr 8, 2020",45
Cayman Islands,CYM,"Apr 9, 2020",45
Cayman Islands,CYM,"Apr 10, 2020",45
Cayman Islands,CYM,"Apr 11, 2020",45
Cayman Islands,CYM,"Apr 12, 2020",53
Cayman Islands,CYM,"Apr 13, 2020",53
Cayman Islands,CYM,"Apr 14, 2020",53
Cayman Islands,CYM,"Apr 15, 2020",54
Cayman Islands,CYM,"Apr 16, 2020",60
Cayman Islands,CYM,"Apr 17, 2020",61
Cayman Islands,CYM,"Apr 18, 2020",61
Cayman Islands,CYM,"Apr 19, 2020",61
Cayman Islands,CYM,"Apr 20, 2020",61
Cayman Islands,CYM,"Apr 21, 2020",66
Cayman Islands,CYM,"Apr 22, 2020",66
Cayman Islands,CYM,"Apr 23, 2020",66
Cayman Islands,CYM,"Apr 24, 2020",66
Cayman Islands,CYM,"Apr 25, 2020",66
Cayman Islands,CYM,"Apr 26, 2020",70
Central African Republic,CAF,"Mar 16, 2020",1
Central African Republic,CAF,"Mar 17, 2020",1
Central African Republic,CAF,"Mar 18, 2020",1
Central African Republic,CAF,"Mar 19, 2020",1
Central African Republic,CAF,"Mar 20, 2020",1
Central African Republic,CAF,"Mar 21, 2020",1
Central African Republic,CAF,"Mar 22, 2020",3
Central African Republic,CAF,"Mar 23, 2020",4
Central African Republic,CAF,"Mar 24, 2020",4
Central African Republic,CAF,"Mar 25, 2020",4
Central African Republic,CAF,"Mar 26, 2020",4
Central African Republic,CAF,"Mar 27, 2020",5
Central African Republic,CAF,"Mar 28, 2020",5
Central African Republic,CAF,"Mar 29, 2020",6
Central African Republic,CAF,"Mar 30, 2020",6
Central African Republic,CAF,"Mar 31, 2020",6
Central African Republic,CAF,"Apr 1, 2020",6
Central African Republic,CAF,"Apr 2, 2020",8
Central African Republic,CAF,"Apr 3, 2020",8
Central African Republic,CAF,"Apr 4, 2020",8
Central African Republic,CAF,"Apr 5, 2020",9
Central African Republic,CAF,"Apr 6, 2020",9
Central African Republic,CAF,"Apr 7, 2020",9
Central African Republic,CAF,"Apr 8, 2020",9
Central African Republic,CAF,"Apr 9, 2020",10
Central African Republic,CAF,"Apr 10, 2020",11
Central African Republic,CAF,"Apr 11, 2020",11
Central African Republic,CAF,"Apr 12, 2020",11
Central African Republic,CAF,"Apr 13, 2020",11
Central African Republic,CAF,"Apr 14, 2020",11
Central African Republic,CAF,"Apr 15, 2020",11
Central African Republic,CAF,"Apr 16, 2020",11
Central African Republic,CAF,"Apr 17, 2020",12
Central African Republic,CAF,"Apr 18, 2020",12
Central African Republic,CAF,"Apr 19, 2020",12
Central African Republic,CAF,"Apr 20, 2020",12
Central African Republic,CAF,"Apr 21, 2020",12
Central African Republic,CAF,"Apr 22, 2020",14
Central African Republic,CAF,"Apr 23, 2020",16
Central African Republic,CAF,"Apr 24, 2020",17
Central African Republic,CAF,"Apr 25, 2020",19
Central African Republic,CAF,"Apr 26, 2020",19
Chad,TCD,"Mar 20, 2020",1
Chad,TCD,"Mar 21, 2020",1
Chad,TCD,"Mar 22, 2020",2
Chad,TCD,"Mar 23, 2020",2
Chad,TCD,"Mar 24, 2020",2
Chad,TCD,"Mar 25, 2020",3
Chad,TCD,"Mar 26, 2020",3
Chad,TCD,"Mar 27, 2020",5
Chad,TCD,"Mar 28, 2020",5
Chad,TCD,"Mar 29, 2020",5
Chad,TCD,"Mar 30, 2020",5
Chad,TCD,"Mar 31, 2020",7
Chad,TCD,"Apr 1, 2020",7
Chad,TCD,"Apr 2, 2020",7
Chad,TCD,"Apr 3, 2020",7
Chad,TCD,"Apr 4, 2020",7
Chad,TCD,"Apr 5, 2020",8
Chad,TCD,"Apr 6, 2020",9
Chad,TCD,"Apr 7, 2020",9
Chad,TCD,"Apr 8, 2020",9
Chad,TCD,"Apr 9, 2020",10
Chad,TCD,"Apr 10, 2020",11
Chad,TCD,"Apr 11, 2020",11
Chad,TCD,"Apr 12, 2020",11
Chad,TCD,"Apr 13, 2020",15
Chad,TCD,"Apr 14, 2020",23
Chad,TCD,"Apr 15, 2020",23
Chad,TCD,"Apr 16, 2020",27
Chad,TCD,"Apr 17, 2020",27
Chad,TCD,"Apr 18, 2020",33
Chad,TCD,"Apr 19, 2020",33
Chad,TCD,"Apr 20, 2020",33
Chad,TCD,"Apr 21, 2020",33
Chad,TCD,"Apr 22, 2020",34
Chad,TCD,"Apr 23, 2020",34
Chad,TCD,"Apr 24, 2020",40
Chad,TCD,"Apr 25, 2020",40
Chad,TCD,"Apr 26, 2020",40
Chile,CHL,"Mar 4, 2020",1
Chile,CHL,"Mar 5, 2020",3
Chile,CHL,"Mar 6, 2020",4
Chile,CHL,"Mar 7, 2020",5
Chile,CHL,"Mar 9, 2020",10
Chile,CHL,"Mar 10, 2020",13
Chile,CHL,"Mar 11, 2020",17
Chile,CHL,"Mar 12, 2020",23
Chile,CHL,"Mar 13, 2020",33
Chile,CHL,"Mar 14, 2020",43
Chile,CHL,"Mar 15, 2020",61
Chile,CHL,"Mar 16, 2020",75
Chile,CHL,"Mar 17, 2020",156
Chile,CHL,"Mar 18, 2020",201
Chile,CHL,"Mar 19, 2020",238
Chile,CHL,"Mar 20, 2020",342
Chile,CHL,"Mar 21, 2020",434
Chile,CHL,"Mar 22, 2020",537
Chile,CHL,"Mar 23, 2020",632
Chile,CHL,"Mar 24, 2020",746
Chile,CHL,"Mar 25, 2020",922
Chile,CHL,"Mar 26, 2020",1142
Chile,CHL,"Mar 27, 2020",1306
Chile,CHL,"Mar 28, 2020",1610
Chile,CHL,"Mar 29, 2020",1909
Chile,CHL,"Mar 30, 2020",2139
Chile,CHL,"Mar 31, 2020",2449
Chile,CHL,"Apr 1, 2020",2738
Chile,CHL,"Apr 2, 2020",3031
Chile,CHL,"Apr 3, 2020",3404
Chile,CHL,"Apr 4, 2020",3737
Chile,CHL,"Apr 5, 2020",4161
Chile,CHL,"Apr 6, 2020",4471
Chile,CHL,"Apr 7, 2020",4815
Chile,CHL,"Apr 8, 2020",5116
Chile,CHL,"Apr 9, 2020",5546
Chile,CHL,"Apr 10, 2020",5972
Chile,CHL,"Apr 11, 2020",6501
Chile,CHL,"Apr 12, 2020",6927
Chile,CHL,"Apr 13, 2020",7213
Chile,CHL,"Apr 14, 2020",7525
Chile,CHL,"Apr 15, 2020",7917
Chile,CHL,"Apr 16, 2020",8273
Chile,CHL,"Apr 17, 2020",8807
Chile,CHL,"Apr 18, 2020",9252
Chile,CHL,"Apr 19, 2020",9730
Chile,CHL,"Apr 20, 2020",10088
Chile,CHL,"Apr 21, 2020",10507
Chile,CHL,"Apr 22, 2020",10832
Chile,CHL,"Apr 23, 2020",11296
Chile,CHL,"Apr 24, 2020",11812
Chile,CHL,"Apr 25, 2020",12306
Chile,CHL,"Apr 26, 2020",12858
China,CHN,"Dec 31, 2019",27
China,CHN,"Jan 1, 2020",27
China,CHN,"Jan 2, 2020",27
China,CHN,"Jan 3, 2020",44
China,CHN,"Jan 4, 2020",44
China,CHN,"Jan 5, 2020",59
China,CHN,"Jan 6, 2020",59
China,CHN,"Jan 7, 2020",59
China,CHN,"Jan 8, 2020",59
China,CHN,"Jan 9, 2020",59
China,CHN,"Jan 10, 2020",59
China,CHN,"Jan 11, 2020",59
China,CHN,"Jan 12, 2020",59
China,CHN,"Jan 13, 2020",59
China,CHN,"Jan 14, 2020",59
China,CHN,"Jan 15, 2020",59
China,CHN,"Jan 16, 2020",59
China,CHN,"Jan 17, 2020",63
China,CHN,"Jan 18, 2020",80
China,CHN,"Jan 19, 2020",216
China,CHN,"Jan 20, 2020",235
China,CHN,"Jan 21, 2020",386
China,CHN,"Jan 22, 2020",526
China,CHN,"Jan 23, 2020",623
China,CHN,"Jan 24, 2020",882
China,CHN,"Jan 25, 2020",1323
China,CHN,"Jan 26, 2020",1988
China,CHN,"Jan 27, 2020",2775
China,CHN,"Jan 28, 2020",4528
China,CHN,"Jan 29, 2020",5994
China,CHN,"Jan 30, 2020",7734
China,CHN,"Jan 31, 2020",9714
China,CHN,"Feb 1, 2020",11809
China,CHN,"Feb 2, 2020",14399
China,CHN,"Feb 3, 2020",17211
China,CHN,"Feb 4, 2020",20448
China,CHN,"Feb 5, 2020",24320
China,CHN,"Feb 6, 2020",28047
China,CHN,"Feb 7, 2020",31207
China,CHN,"Feb 8, 2020",34625
China,CHN,"Feb 9, 2020",37232
China,CHN,"Feb 10, 2020",40206
China,CHN,"Feb 11, 2020",42696
China,CHN,"Feb 12, 2020",44724
China,CHN,"Feb 13, 2020",59865
China,CHN,"Feb 14, 2020",64021
China,CHN,"Feb 15, 2020",66559
China,CHN,"Feb 16, 2020",68566
China,CHN,"Feb 17, 2020",70618
China,CHN,"Feb 18, 2020",72508
China,CHN,"Feb 19, 2020",74258
China,CHN,"Feb 20, 2020",74652
China,CHN,"Feb 21, 2020",75543
China,CHN,"Feb 22, 2020",76369
China,CHN,"Feb 23, 2020",77016
China,CHN,"Feb 24, 2020",77234
China,CHN,"Feb 25, 2020",77749
China,CHN,"Feb 26, 2020",78159
China,CHN,"Feb 27, 2020",78598
China,CHN,"Feb 28, 2020",78927
China,CHN,"Feb 29, 2020",79355
China,CHN,"Mar 1, 2020",79929
China,CHN,"Mar 2, 2020",80134
China,CHN,"Mar 3, 2020",80261
China,CHN,"Mar 4, 2020",80380
China,CHN,"Mar 5, 2020",80497
China,CHN,"Mar 6, 2020",80667
China,CHN,"Mar 7, 2020",80768
China,CHN,"Mar 8, 2020",80814
China,CHN,"Mar 9, 2020",80859
China,CHN,"Mar 10, 2020",80879
China,CHN,"Mar 11, 2020",80908
China,CHN,"Mar 12, 2020",80932
China,CHN,"Mar 13, 2020",80954
China,CHN,"Mar 14, 2020",80973
China,CHN,"Mar 15, 2020",80995
China,CHN,"Mar 16, 2020",81020
China,CHN,"Mar 17, 2020",81063
China,CHN,"Mar 18, 2020",81086
China,CHN,"Mar 19, 2020",81130
China,CHN,"Mar 20, 2020",81229
China,CHN,"Mar 21, 2020",81281
China,CHN,"Mar 22, 2020",81346
China,CHN,"Mar 23, 2020",81484
China,CHN,"Mar 24, 2020",81553
China,CHN,"Mar 25, 2020",81631
China,CHN,"Mar 26, 2020",81733
China,CHN,"Mar 27, 2020",81827
China,CHN,"Mar 28, 2020",81946
China,CHN,"Mar 29, 2020",82059
China,CHN,"Mar 30, 2020",82157
China,CHN,"Mar 31, 2020",82241
China,CHN,"Apr 1, 2020",82295
China,CHN,"Apr 2, 2020",82395
China,CHN,"Apr 3, 2020",82465
China,CHN,"Apr 4, 2020",82527
China,CHN,"Apr 5, 2020",82575
China,CHN,"Apr 6, 2020",82642
China,CHN,"Apr 7, 2020",82698
China,CHN,"Apr 8, 2020",82784
China,CHN,"Apr 9, 2020",82870
China,CHN,"Apr 10, 2020",82925
China,CHN,"Apr 11, 2020",83004
China,CHN,"Apr 12, 2020",83097
China,CHN,"Apr 13, 2020",83209
China,CHN,"Apr 14, 2020",83303
China,CHN,"Apr 15, 2020",83352
China,CHN,"Apr 16, 2020",83402
China,CHN,"Apr 17, 2020",83754
China,CHN,"Apr 18, 2020",83785
China,CHN,"Apr 19, 2020",83803
China,CHN,"Apr 20, 2020",83817
China,CHN,"Apr 21, 2020",83849
China,CHN,"Apr 22, 2020",83864
China,CHN,"Apr 23, 2020",83876
China,CHN,"Apr 24, 2020",83884
China,CHN,"Apr 25, 2020",83899
China,CHN,"Apr 26, 2020",83909
Colombia,COL,"Mar 7, 2020",1
Colombia,COL,"Mar 10, 2020",3
Colombia,COL,"Mar 12, 2020",9
Colombia,COL,"Mar 14, 2020",16
Colombia,COL,"Mar 15, 2020",34
Colombia,COL,"Mar 16, 2020",45
Colombia,COL,"Mar 17, 2020",57
Colombia,COL,"Mar 18, 2020",65
Colombia,COL,"Mar 19, 2020",102
Colombia,COL,"Mar 20, 2020",128
Colombia,COL,"Mar 21, 2020",158
Colombia,COL,"Mar 22, 2020",210
Colombia,COL,"Mar 23, 2020",235
Colombia,COL,"Mar 24, 2020",306
Colombia,COL,"Mar 25, 2020",378
Colombia,COL,"Mar 26, 2020",470
Colombia,COL,"Mar 27, 2020",491
Colombia,COL,"Mar 28, 2020",539
Colombia,COL,"Mar 29, 2020",608
Colombia,COL,"Mar 30, 2020",702
Colombia,COL,"Mar 31, 2020",798
Colombia,COL,"Apr 1, 2020",906
Colombia,COL,"Apr 2, 2020",1065
Colombia,COL,"Apr 3, 2020",1161
Colombia,COL,"Apr 4, 2020",1267
Colombia,COL,"Apr 5, 2020",1406
Colombia,COL,"Apr 6, 2020",1485
Colombia,COL,"Apr 7, 2020",1579
Colombia,COL,"Apr 8, 2020",1780
Colombia,COL,"Apr 9, 2020",2054
Colombia,COL,"Apr 10, 2020",2223
Colombia,COL,"Apr 11, 2020",2473
Colombia,COL,"Apr 12, 2020",2709
Colombia,COL,"Apr 13, 2020",2776
Colombia,COL,"Apr 14, 2020",2852
Colombia,COL,"Apr 15, 2020",2979
Colombia,COL,"Apr 16, 2020",3105
Colombia,COL,"Apr 17, 2020",3233
Colombia,COL,"Apr 18, 2020",3439
Colombia,COL,"Apr 19, 2020",3621
Colombia,COL,"Apr 20, 2020",3792
Colombia,COL,"Apr 21, 2020",3977
Colombia,COL,"Apr 22, 2020",4149
Colombia,COL,"Apr 23, 2020",4356
Colombia,COL,"Apr 24, 2020",4561
Colombia,COL,"Apr 25, 2020",4881
Colombia,COL,"Apr 26, 2020",5142
Congo,COG,"Mar 16, 2020",1
Congo,COG,"Mar 17, 2020",1
Congo,COG,"Mar 18, 2020",1
Congo,COG,"Mar 19, 2020",3
Congo,COG,"Mar 20, 2020",3
Congo,COG,"Mar 21, 2020",3
Congo,COG,"Mar 22, 2020",4
Congo,COG,"Mar 23, 2020",4
Congo,COG,"Mar 24, 2020",4
Congo,COG,"Mar 25, 2020",4
Congo,COG,"Mar 26, 2020",4
Congo,COG,"Mar 27, 2020",4
Congo,COG,"Mar 28, 2020",4
Congo,COG,"Mar 29, 2020",19
Congo,COG,"Mar 30, 2020",19
Congo,COG,"Mar 31, 2020",19
Congo,COG,"Apr 1, 2020",22
Congo,COG,"Apr 2, 2020",22
Congo,COG,"Apr 3, 2020",41
Congo,COG,"Apr 4, 2020",41
Congo,COG,"Apr 5, 2020",45
Congo,COG,"Apr 6, 2020",45
Congo,COG,"Apr 7, 2020",45
Congo,COG,"Apr 8, 2020",45
Congo,COG,"Apr 9, 2020",60
Congo,COG,"Apr 10, 2020",60
Congo,COG,"Apr 11, 2020",60
Congo,COG,"Apr 12, 2020",60
Congo,COG,"Apr 13, 2020",70
Congo,COG,"Apr 14, 2020",70
Congo,COG,"Apr 15, 2020",74
Congo,COG,"Apr 16, 2020",117
Congo,COG,"Apr 17, 2020",117
